MH.HEAT_NUMBER,BOFV.START_TAP_TIME,BOFV.LADLE_NUMBER,DH.LADLE AS DEGASSER_LADLE,CH.LADLE_NUMBER AS CASOB_LADLE,MH.DEGAS_DATE_TIME AS MASTER_HEAT_DEGAS_TIME,MH.CASOB_DATE_TIME AS MASTER_HEAT_CASOB_TIME,DEGASSER_DURATION,CASOB_DURATION

600709	2020-02-10 01:55:44.00	28		28		2020-02-10 03:05:13.00		36
600710	2020-02-10 05:03:00.00	28		28		2020-02-10 05:56:27.00		45
500660	2020-02-10 07:48:26.00	28		28		2020-02-10 08:58:37.00		41
500662	2020-02-10 10:58:08.00	28		28		2020-02-10 11:47:22.00		40
500665	2020-02-10 13:44:35.00	28		28		2020-02-10 16:54:54.00		172
600715	2020-02-10 17:06:28.00	28	28		2020-02-10 17:41:03.00		25	
500671	2020-02-10 19:56:19.00	28	28		2020-02-10 20:08:50.00		27	
600718	2020-02-10 21:58:43.00	28	28		2020-02-10 22:39:42.00		29	
600720	2020-02-10 23:28:25.00	28	22		2020-02-10 23:57:20.00		25	
500675	2020-02-11 00:39:28.00	28	28		2020-02-11 01:09:14.00			
600723	2020-02-11 03:26:50.00	28	28		2020-02-11 03:55:01.00		26	
600724	2020-02-11 05:50:29.00	28	28		2020-02-11 06:25:49.00		30	
500680	2020-02-11 08:42:45.00	28	28		2020-02-11 09:42:23.00		23	
600730	2020-02-11 11:36:49.00	28	28		2020-02-11 12:08:53.00		22	
600732	2020-02-11 14:12:13.00	28	28		2020-02-11 14:31:46.00		21	
600735	2020-02-11 16:48:11.00	28	28		2020-02-11 17:02:35.00		19	
500687	2020-02-11 19:11:45.00	28	28		2020-02-11 19:27:47.00		21	
600739	2020-02-11 21:32:43.00	28		28		2020-02-11 23:03:52.00		50
500691	2020-02-12 00:35:40.00	28	29	28		2020-02-12 01:36:18.00	25	41
600743	2020-02-12 02:49:32.00	28		28		2020-02-12 03:38:41.00		27
500695	2020-02-12 05:24:05.00	28	27	28		2020-02-12 06:28:47.00	26	42
500697	2020-02-12 09:17:59.00	28	29	28		2020-02-12 10:08:58.00	23	43
600915	2020-02-21 21:23:21.00	28	28		2020-02-21 21:40:00.00		24	
600917	2020-02-21 23:06:33.00	28	28		2020-02-21 23:36:14.00		22	
500837	2020-02-21 23:31:42.00	28	28		2020-02-22 00:09:09.00		22	
600919	2020-02-22 02:12:09.00	28	28		2020-02-22 02:24:40.00		23	
500840	2020-02-22 04:41:41.00	28		28		2020-02-22 05:45:50.00		34
600924	2020-02-22 07:17:16.00	28		28		2020-02-22 08:18:46.00		44
500845	2020-02-22 10:01:23.00	28		28		2020-02-22 10:54:10.00		41
500846	2020-02-22 12:24:53.00	28		28		2020-02-22 13:13:02.00		35
600930	2020-02-22 14:57:15.00	28		28		2020-02-22 16:03:20.00		35
500850	2020-02-22 17:40:36.00	28		28		2020-02-22 18:27:56.00		38
600934	2020-02-22 19:58:41.00	28		28		2020-02-22 20:55:34.00		42
500853	2020-02-22 22:36:04.00	28		22		2020-02-22 23:26:38.00		24
500856	2020-02-23 01:05:40.00	28	24	28		2020-02-23 01:49:45.00	25	34
500858	2020-02-23 03:19:36.00	28	22	28		2020-02-23 04:26:26.00	25	34
500859	2020-02-23 05:45:59.00	28	25	28		2020-02-23 06:37:06.00	22	29
600947	2020-02-23 08:41:48.00	28		28		2020-02-23 09:33:31.00		29
500894	2020-02-24 23:31:16.00	28	28		2020-02-24 23:54:33.00		32	
600976	2020-02-25 01:59:29.00	28	28		2020-02-25 02:29:34.00		28	
500899	2020-02-25 04:00:52.00	28	28		2020-02-25 04:18:34.00		25	
500900	2020-02-25 04:41:57.00	28	25		2020-02-25 04:58:31.00		29	
500902	2020-02-25 07:01:28.00	28	28		2020-02-25 07:47:08.00		31	
600980	2020-02-25 09:46:15.00	28	28		2020-02-25 10:45:49.00		31	
500908	2020-02-25 13:51:23.00	28		28		2020-02-25 14:42:17.00		39
600983	2020-02-25 16:18:06.00	28		28		2020-02-25 17:17:06.00		46
500912	2020-02-25 18:46:45.00	28		28		2020-02-25 19:34:17.00		34
500914	2020-02-25 21:34:02.00	28		28		2020-02-25 22:26:35.00		40
600987	2020-02-26 00:11:47.00	28	30	28		2020-02-26 00:54:02.00	21	27
500919	2020-02-26 02:37:30.00	28		28		2020-02-26 03:19:43.00		33
500921	2020-02-26 04:44:33.00	28		28		2020-02-26 05:37:11.00		39
600993	2020-02-26 07:16:57.00	28	23	28		2020-02-26 08:01:02.00	21	37
600996	2020-02-26 10:10:29.00	28	30	28		2020-02-26 10:58:16.00	22	39
500926	2020-02-26 12:36:52.00	28		28		2020-02-26 13:21:58.00		38
601001	2020-02-26 14:49:02.00	28	29	28		2020-02-26 15:44:07.00	17	36
601004	2020-02-26 17:27:36.00	28	30	28		2020-02-26 18:13:20.00	22	34
500932	2020-02-26 20:14:05.00	28		28		2020-02-26 20:55:21.00		32
601006	2020-02-26 22:24:10.00	28	29	28		2020-02-26 23:35:54.00	23	54
601009	2020-02-27 01:31:12.00	28	24	28		2020-02-27 02:50:59.00	21	47
601011	2020-02-27 04:35:51.00	28	29	28		2020-02-27 06:05:26.00	22	50
601013	2020-02-27 08:21:27.00	28	23	28		2020-02-27 09:53:05.00	23	69
601014	2020-02-27 12:06:32.00	28	24	28		2020-02-27 13:39:58.00	22	52
